subject_slug,counterpart_slug,counterpart_name,type,type_label,sign,subtype,source,text
sarmiento,alexis_de_tocqueville,Alexis-Charles-Henri Clérel de Tocqueville,3,discourse,,,own,Sarmiento engaged with Tocqueville’s Democracy in America while developing his own account of the United States.
sarmiento,benjamin_franklin,Benjamin Franklin,3,discourse,,,own,"Sarmiento drew on Franklin’s example when portraying himself as a self-educated printer, educator, and civic improver."
sarmiento,charles_darwin,Charles Robert Darwin,3,discourse,,,own,Sarmiento engaged with Darwinian evolutionary ideas in his later writings and publicly commemorated Darwin in Argentina.
sarmiento,pestalozzi,Johann Heinrich Pestalozzi,3,discourse,,,own,Sarmiento studied educational reform networks that incorporated Pestalozzian methods.
sarmiento,jean_jacques_rousseau,Jean-Jacques Rousseau,3,discourse,,,own,Sarmiento engaged with Rousseau through his early republican reading while rejecting Rousseauian celebrations of natural or rural life.
sarmiento,san_martin,José de San Martín,5,friendship_meeting,,,own,"Sarmiento personally met San Martín at Grand Bourg, France, in 1846 and later recorded the encounter."
sarmiento,jose_hernandez,José Rafael Hernández,3,discourse,,,own,"Sarmiento and Hernández advanced rival written interpretations of Peñaloza, gauchos, provincial resistance, and national state formation."
sarmiento,juan_manuel_de_rosas,Juan Manuel José Domingo Ortiz de Rozas y López de Osornio,3,discourse,,,own,"Sarmiento opposed Rosas through political and textual struggle, making him the principal target of Facundo."
sarmiento,julio_argentino_roca,Julio Argentino Roca,5,friendship_meeting,,,own,"Sarmiento interacted politically with Roca during the 1870s, supporting some measures while criticizing aspects of his political organization."
sarmiento,bolivar,Simón Bolívar,1,wrote_about,-,,own,Sarmiento wrote about Bolívar as a major Spanish American figure within his construction of republican history.
sarmiento,humboldt,Alexander von Humboldt,3,discourse,,,own,Sarmiento drew on Humboldt’s geographical and civilizational descriptions of the Americas without meeting him.
sarmiento,adam_smith,Adam Smith,3,discourse,,,own,Sarmiento’s writings engaged with the liberal political-economic tradition associated with Smith.
sarmiento,borges,Jorge Luis Borges,1,wrote_about,+,,own,Borges posthumously wrote an influential prologue interpreting Sarmiento’s Facundo as foundational to understanding Argentina.
sarmiento,jose_marti,José Julián Martí Pérez,3,discourse,,,mirror,"- **[T3]** **Documented fact:** Sarmiento read Martí’s chronicle on the 1886 dedication of the Statue of Liberty and, in a letter to Paul Groussac dated 4 January 1887, urged that it be translated into French for European readers, praising Martí’s prose in comparison with Victor Hugo’s. Martí learned of the praise and circulated copies of Sarmiento’s letter among friends. This is documented reciprocal literary awareness, although not personal correspondence or a meeting. [Centro de Estudios Martianos study of Martí and *La Nación*](https://biblioteca-repositorio.clacso.edu.ar/bitstream/CLACSO/5336/1/Anuario_27.pdf)
- **[T1-]** **Documented fact:** After Sarmiento’s death on 11 September 1888, Martí wrote a critical memorial portrait that praised his energy and educational work while refusing to suppress their differences over Latin American society and Indigenous peoples."
sarmiento,jose_marti,José Julián Martí Pérez,1,wrote_about,+,,mirror,"- **[T1-]** **Documented fact:** After Sarmiento’s death on 11 September 1888, Martí wrote a critical memorial portrait that praised his energy and educational work while refusing to suppress their differences over Latin American society and Indigenous peoples."
sarmiento,viladrich,Wifredo Viladrich,9,shared_object_site,+,,mirror,Viladrich later made a public sculpture or bust representing Sarmiento.
sarmiento,juan_martin_de_pueyrredon,Juan Martín de Pueyrredón y O'Doggan,9,shared_object_site,-,,mirror,"Municipal museum tradition associates the later Sarmiento with a visit to the San Isidro quinta previously associated with Pueyrredón, although the visit’s date and host are unknown."
sarmiento,angel_della_valle,Ángel della Valle,4,proximity_milieu,,,mirror,"Della Valle's La vuelta del malón is situated by later interpreters within the civilization-versus-barbarism intellectual milieu associated with Sarmiento's Facundo, without proven direct engagement."
sarmiento,belgrano,Manuel Belgrano,1,wrote_about,-,,mirror,Sarmiento’s later educational program belonged to a tradition that retrospectively presented the earlier Belgrano as an educational precursor.
sarmiento,luis_perlotti,Luis Perlotti,9,shared_object_site,-,,mirror,"Perlotti created multiple busts and monuments depicting Sarmiento, who had died before Perlotti was born."
sarmiento,la_difunta_correa,La Difunta Correa,4,proximity_milieu,,,mirror,"Sarmiento and the Deolinda tradition are connected through the same San Juan civil-war milieu, though no personal encounter is documented."
sarmiento,carlos_thays,Jules Charles,9,shared_object_site,+,,mirror,"The dossier’s subject later managed, remodeled, and expanded Parque 3 de Febrero, whose creation and formative period Sarmiento had previously overseen."
sarmiento,san_martin,José de San Martín,1,wrote_about,-,,mirror,Sarmiento visited San Martín at Grand Bourg in 1846 and later published recollections about him.
sarmiento,julio_argentino_roca,Julio Argentino Roca,3,discourse,,,mirror,"Roca corresponded with Sarmiento from at least 1875, defending his military reputation before Sarmiento later criticized the Roca family's patronage."
sarmiento,jules_dormal,Jules Dormal Godet,5,friendship_meeting,,,mirror,Later accounts describe Sarmiento as an early contact or friend of Dormal and report that he advised Dormal during the Parque Tres de Febrero project.
sarmiento,prospero_catelin,Próspero Catelin,9,shared_object_site,-,,mirror,Sarmiento’s political generation used institutional spaces shaped by Catelin’s architectural work.
sarmiento,torcuato_de_alvear,Torcuato Antonio de Alvear,9,shared_object_site,+,,mirror,Torcuato’s later Plaza de Mayo project used reasoning resembling Sarmiento’s earlier proposal to unite the squares by removing the Recova.
sarmiento,juan_manuel_de_rosas,Juan Manuel José Domingo Ortiz de Rozas y López de Osornio,1,wrote_about,-,,mirror,Sarmiento attacked Rosas and his government in Facundo and other anti-Rosas political writing.
sarmiento,alberto_gerchunoff,Alberto Gerchunoff,1,wrote_about,+,,mirror,Gerchunoff embraced Sarmiento's intellectual tradition and delivered a commemorative address about him in 1937.
sarmiento,janos_czetz,János Czetz,9,shared_object_site,+,,mirror,Sarmiento’s government established the Colegio Militar and appointed Czetz as its first director.
satyendra_nath_bose,einstein,Albert Einstein,5,friendship_meeting,,,own,Bose corresponded and collaborated scientifically with Einstein and met him in Berlin in 1925.
satyendra_nath_bose,rabindranath_tagore,Rabindranath Tagore,5,friendship_meeting,,,own,"Bose and Tagore were reportedly personally acquainted, and Tagore dedicated his Bengali science book Visva-Parichay to Bose."
satyendra_nath_bose,niels_bohr,Niels Bohr,5,friendship_meeting,,,own,"Bose met Bohr, was photographed with him, and presided at one of Bohr's lectures according to an institutional reminiscence."
satyendra_nath_bose,heisenberg,Werner Heisenberg,5,friendship_meeting,,,own,Bose met Heisenberg during a visit to Göttingen in 1951.
satyendra_nath_bose,erwin_schrodinger,Erwin Rudolf Josef Alexander Schrödinger,3,discourse,,,own,"Bose engaged with Schrödinger's wave mechanics in his later research, and Schrödinger reportedly assessed the difficulty of a tensor problem Bose addressed."
satyendra_nath_bose,dirac,Paul Adrien Maurice Dirac,3,discourse,,,own,Bose engaged with Dirac's work by publishing on the Dirac equation and the Zeeman effect in 1943.
satyendra_nath_bose,wolfgang_pauli,Wolfgang Ernst Pauli,5,friendship_meeting,,,own,Bose met Pauli in Zurich during his travels in 1953.
satyendra_nath_bose,heisenberg,Werner Heisenberg,9,shared_object_site,+,,mirror,"Heisenberg later entered the Calcutta scientific environment shaped by Bose’s work, although no substantive personal meeting is firmly established."
satyendra_nath_bose,wolfgang_pauli,Wolfgang Ernst Pauli,9,shared_object_site,+,,mirror,Bose's statistics and Pauli's exclusion principle were later linked as the contrasting statistical classes associated with integer and half-integer spin.
satyendra_nath_bose,niels_bohr,Niels Bohr,9,shared_object_site,+,,mirror,"Bose's quantum-statistical work became part of the European scientific material discussed in Bohr's Copenhagen environment, without evidence of a close personal relationship."
satyendra_nath_bose,fermi,Enrico Fermi,9,shared_object_site,+,,mirror,Fermi developed his statistics in the conceptual context of the earlier Bose–Einstein statistics associated with Bose.
satyendra_nath_bose,einstein,Albert Einstein,3,discourse,,,mirror,"Bose sent Einstein his 1924 paper, which Einstein translated, arranged to publish, and extended into what became Bose–Einstein statistics."
satyendra_nath_bose,rabindranath_tagore,Rabindranath Tagore,3,discourse,,,mirror,Tagore directly engaged Bose in writing by dedicating his 1937 Bengali science book Visva-Parichay to him.
savitri_devi,nietzsche,Friedrich Nietzsche,3,discourse,,,own,Savitri Devi engaged with Nietzsche's work and acknowledged him as a formative philosophical influence.
savitri_devi,mussolini,Benito Mussolini,4,proximity_milieu,,,own,"Savitri Devi visited Italy in 1926 and admired Mussolini's regime, although no direct interaction is documented."
savitri_devi,rabindranath_tagore,Rabindranath Tagore,5,friendship_meeting,,,own,Savitri Devi met Tagore while visiting Visva-Bharati at Santiniketan in July 1935.
savitri_devi,mahatma_gandhi,Mohandas Karamchand Gandhi,5,friendship_meeting,,,own,Savitri Devi met Gandhi at Sevagram in September 1941 for an interview lasting about thirty minutes.
savitri_devi,julius_evola,Julius Evola,3,discourse,,,own,"Savitri Devi's later Traditionalist framework drew to some degree on Evola's ideas, without a documented personal meeting or correspondence."
savitri_devi,rene_guenon,René Guénon,3,discourse,,,own,Savitri Devi used Traditionalist ideas associated with Guénon in her late memoir and theory of cyclic decline.
savitri_devi,serrano,Miguel Serrano,3,discourse,,,own,Three surviving letters from March 1980 document direct correspondence between Savitri Devi and Miguel Serrano.
schelling,hegel,Georg Wilhelm Friedrich Hegel,5,friendship_meeting,,,own,"Schelling and Hegel were roommates, close friends, and collaborators before becoming philosophical rivals."
schelling,friedrich_hayek,Friedrich August von Hayek,5,friendship_meeting,,,own,Schelling knew Hölderlin at school and later shared an intimate intellectual friendship with him at the Tübinger Stift.
schelling,fichte,Johann Gottlieb Fichte,5,friendship_meeting,,,own,Fichte was Schelling’s mentor and Jena colleague before their relationship developed into correspondence and philosophical rivalry.
schelling,goethe_full,Johann Wolfgang von Goethe,5,friendship_meeting,,,own,Goethe helped Schelling obtain his Jena appointment and interacted with him socially and intellectually.
schelling,schiller,Friedrich Schiller,5,friendship_meeting,,,own,Schelling was personally acquainted with Schiller within the Jena-Weimar intellectual milieu.
schelling,novalis,Novalis,5,friendship_meeting,,,own,Schelling had recorded personal contact with Novalis through the early Romantic Schlegel circle.
